Time,Te,T0,Tmean0,uh0,uc0,qS0,quh0,T1,Tmean1,uh1,uc1,qS1,quh1,T2,Tmean2,uh2,uc2,qS2,quh2,T3,Tmean3,uh3,uc3,qS3,quh3,T4,Tmean4,uh4,uc4,qS4,quh4,T5,Tmean5,uh5,uc5,qS5,quh5,T6,Tmean6,uh6,uc6,qS6,quh6,T7,Tmean7,uh7,uc7,qS7,quh7,T8,Tmean8,uh8,uc8,qS8,quh8,T9,Tmean9,uh9,uc9,qS9,quh9,T10,Tmean10,uh10,uc10,qS10,quh10,T11,Tmean11,uh11,uc11,qS11,quh11
 03/27  06:00:00,13.03050002,22.90479671,22.90479671,0,0,0,0,22.20121974,22.20121974,20,26,0,0,23.37840646,23.37840646,0,26,0,0,22.71218097,22.71218097,0,26,0,0,24.41312667,24.41312667,0,26,0,0,22.54700135,22.54700135,0,26,0,0,23.7035063,23.7035063,0,26,0,0,23.10880125,23.10880125,20,26,0,0,20.86645789,20.86645789,0,26,0,0,24.6964312,24.6964312,0,0,0,0,23.48694664,23.48694664,20,26,0,0,23.94510822,23.94510822,20,26,0,0
 03/27  07:00:00,12.56800002,22.63771957,22.63771957,0,0,19.6223308,0,22.06797934,22.06797934,20,26,106.0970075,0,23.13561693,23.13561693,0,26,19.6223308,0,22.58776237,22.58776237,0,26,105.7142073,0,24.20409856,24.20409856,0,26,19.6223308,0,22.44867807,22.44867807,0,26,103.8946257,0,23.45809799,23.45809799,0,26,19.6223308,0,23.02783422,23.02783422,20,26,0,0,20.7275911,20.7275911,0,26,18.31710029,0,24.32164949,24.32164949,0,0,22.80075975,0,23.20747046,23.20747046,20,26,45.60151951,0,23.81384629,23.81384629,20,26,0,0
 03/27  08:00:00,13.13050002,22.57564544,22.57564544,0,0,82.74615313,0,22.70421927,22.70421927,20,26,463.0691196,0,23.09177182,23.09177182,0,26,82.74615313,0,23.21952882,23.21952882,0,26,461.2724001,0,24.19524182,24.19524182,0,26,82.74615313,0,23.07798477,23.07798477,0,26,444.5323466,0,23.41046244,23.41046244,0,26,82.74615313,0,23.01208292,23.01208292,20,26,0,0,20.77382532,20.77382532,0,26,76.52143485,0,24.29066707,24.29066707,0,0,177.7183978,0,23.34680237,23.34680237,20,26,355.4367956,0,23.74553183,23.74553183,20,26,0,0
 03/27  09:00:00,14.33050002,22.70633052,22.70633052,0,0,138.7020792,0,24.02478923,24.02478923,20,26,812.4924178,0,23.23602032,23.23602032,0,26,138.7020792,0,24.5370704,24.5370704,0,26,808.9395772,0,24.3482434,24.3482434,0,26,138.7020792,0,24.31696923,24.31696923,0,26,757.9899292,0,23.55179171,23.55179171,0,26,138.7020792,0,23.08543186,23.08543186,20,26,0,0,21.00133909,21.00133909,0,26,126.5424401,0,24.90084558,24.90084558,0,0,479.0370824,0,24.18992825,24.18992825,20,26,958.0741647,0,23.77056201,23.77056201,20,26,0,0
 03/27  10:00:00,15.53050002,22.91951602,22.91951602,0,0,170.2331735,0,25.46832449,25.46832449,20,26,917.4465064,-0.744511236,23.46190056,23.46190056,0,26,170.2331735,0,25.82043078,25.82043078,0,26,912.9676572,-27.54817513,24.56386937,24.56386937,0,26,170.2331735,0,25.62010601,25.62010601,0,26,844.4402842,-4.962788283,23.78232303,23.78232303,0,26,170.2331735,0,23.20729387,23.20729387,20,26,0,0,21.32787464,21.32787464,0,26,154.9926718,0,26.01183771,26.01183771,0,0,745.5997786,0,25.50373727,25.50373727,20,26,1491.199557,-11.98228157,23.87023751,23.87023751,20,26,0,0
 03/27  11:00:00,16.29300002,23.1475572,23.1475572,0,0,182.2118833,0,25.99992123,25.99992123,20,26,835.7839091,-84.24747439,23.69800052,23.69800052,0,26,182.2118833,0,25.99999997,25.99999997,0,26,831.2289088,-151.4783277,24.78082251,24.78082251,0,26,182.2118833,0,25.99999953,25.99999953,0,26,764.8160624,-88.72753102,24.03657147,24.03657147,0,26,182.2118833,0,23.32244697,23.32244697,20,26,0,0,21.69089055,21.69089055,0,26,166.7615013,0,27.37771434,27.37771434,0,0,941.3632913,0,25.9999991,25.9999991,20,26,1882.726583,-322.7181348,24.00431404,24.00431404,20,26,0,0
 03/27  12:00:00,16.85550002,23.36195451,23.36195451,0,0,180.6061533,0,26,26,20,26,574.8540591,-138.0136,23.9129455,23.9129455,0,26,180.6061533,0,26,26,0,26,571.1461172,-205.1028137,24.98167813,24.98167813,0,26,180.6061533,0,26,26,0,26,526.2479804,-133.8262026,24.28660663,24.28660663,0,26,180.6061533,0,23.43627355,23.43627355,20,26,0,0,22.0435549,22.0435549,0,26,168.0158122,0,28.80885711,28.80885711,0,0,1037.628958,0,26,26,20,26,2075.257916,-746.6264762,24.16152107,24.16152107,20,26,0,0
 03/27  13:00:00,17.39300002,23.65240077,23.65240077,0,0,262.0820605,0,26,26,20,26,204.1414961,-81.37489598,24.20226614,24.20226614,0,26,262.0820605,0,26,26,0,26,200.3983773,-137.2711107,25.26992006,25.26992006,0,26,262.0820605,0,26,26,0,26,185.5545423,-78.84410676,24.62689454,24.62689454,0,26,262.0820605,0,23.56237761,23.56237761,20,26,0,0,22.41215453,22.41215453,0,26,172.0464868,0,30.14228437,30.14228437,0,0,1059.659069,0,26,26,20,26,2119.318138,-1085.180231,24.34380788,24.34380788,20,26,0,0
 03/27  14:00:00,17.76800002,24.68837385,24.68837385,0,0,661.9339848,0,26,26,20,26,181.9077777,-63.02916863,25.22829112,25.22829112,0,26,661.9339848,0,26,26,0,26,177.6430254,-110.2396267,25.95411546,25.95411546,0,26,661.9339848,-46.01902699,26,26,0,26,162.943299,-58.49631716,25.64722662,25.64722662,0,26,661.9339848,-11.34685375,23.68245653,23.68245653,20,26,0,0,22.74149209,22.74149209,0,26,167.5446896,0,31.29315864,31.29315864,0,0,1014.593812,0,26,26,20,26,2029.187624,-1303.620073,24.52204596,24.52204596,20,26,0,0
 03/27  15:00:00,18.13050002,26.0266413,26.0266413,0,0,845.1873388,0,26,26,20,26,184.9599724,-58.42633824,25.9999599,25.9999599,0,26,845.1873388,-82.24082923,26,26,0,26,180.102158,-98.71914128,26,26,0,26,845.1873388,-198.0209456,26,26,0,26,162.935227,-50.92128766,25.99999789,25.99999789,0,26,845.1873388,-157.5049802,23.80119729,23.80119729,20,26,0,0,23.03615264,23.03615264,0,26,168.5643114,0,32.10124801,32.10124801,0,0,872.9767157,0,26,26,20,26,1745.953431,-1364.278773,24.71167821,24.71167821,20,26,0,0
 03/27  16:00:00,18.46800002,27.33625819,27.33625819,0,0,886.2073732,0,26,26,20,26,156.6038361,-50.30597348,26,26,0,26,886.2073732,-252.1938557,26,26,0,26,152.3555101,-84.83404704,26,26,0,26,886.2073732,-358.0117277,26,26,0,26,136.9914539,-41.7196544,26,26,0,26,886.2073732,-334.0898847,23.9263101,23.9263101,20,26,0,0,23.27343135,23.27343135,0,26,142.2360425,0,32.54829776,32.54829776,0,0,664.8356051,0,26,26,20,26,1329.67121,-1284.996641,24.92153185,24.92153185,20,26,0,0
 03/27  17:00:00,18.45550002,28.19604542,28.19604542,0,0,718.338342,0,26,26,20,26,126.4050548,-36.11795003,26,26,0,26,718.338342,-335.3726633,26,26,0,26,123.3275894,-65.82010087,26,26,0,26,718.338342,-422.7974459,26,26,0,26,111.019121,-28.12427769,26,26,0,26,718.338342,-407.5727782,24.03288255,24.03288255,20,26,0,0,23.41694712,23.41694712,0,26,115.8989486,0,32.47889271,32.47889271,0,0,388.9820187,0,26,26,20,26,777.9640374,-1052.623837,25.11147261,25.11147261,20,26,0,0
 03/27  18:00:00,18.25550002,28.36272147,28.36272147,0,0,402.4490673,0,26,26,20,26,64.71809444,-12.77362503,26,26,0,26,402.4490673,-299.3908328,26,26,0,26,63.21497065,-37.21550373,26,26,0,26,402.4490673,-371.3873556,25.99967514,25.99967514,0,26,56.81089891,-7.881230395,26,26,0,26,402.4490673,-358.7281679,24.11790391,24.11790391,20,26,0,0,23.42481358,23.42481358,0,26,59.55394617,0,31.98149571,31.98149571,0,0,124.7573462,0,26,26,20,26,249.5146924,-743.4007105,25.26131843,25.26131843,20,26,0,0
 03/27  19:00:00,18.05550002,27.87481733,27.87481733,0,0,44.36644116,0,25.88666503,25.88666503,20,26,8.950125333,0,26,26,0,26,44.36644116,-174.6950983,25.99322138,25.99322138,0,26,8.784339731,-7.060342201,26,26,0,26,44.36644116,-234.7133663,25.87278001,25.87278001,0,26,7.970256432,0,26,26,0,26,44.36644116,-221.1610873,24.19333031,24.19333031,20,26,0,0,23.32249282,23.32249282,0,26,8.371578929,0,31.35842,31.35842,0,0,9.280094099,0,26,26,20,26,18.5601882,-493.3288533,25.37535768,25.37535768,20,26,0,0
 03/27  20:00:00,17.16800002,27.32300999,27.32300999,0,0,0,0,25.56969452,25.56969452,20,26,0,0,26,26,0,26,0,-86.35241015,25.78674463,25.78674463,0,26,0,0,26,26,0,26,0,-142.8896607,25.57446038,25.57446038,0,26,0,0,26,26,0,26,0,-124.3624595,24.21313928,24.21313928,20,26,0,0,23.14186121,23.14186121,0,26,0,0,30.737466,30.737466,0,0,0,0,26,26,20,26,0,-304.5455707,25.40169396,25.40169396,20,26,0,0
 03/27  21:00:00,15.80550002,26.81342993,26.81342993,0,0,0,0,25.19388695,25.19388695,20,26,0,0,26,26,0,26,0,-25.84921478,25.44109123,25.44109123,0,26,0,0,26,26,0,26,0,-84.6925663,25.21807356,25.21807356,0,26,0,0,26,26,0,26,0,-58.33308226,24.16149597,24.16149597,20,26,0,0,22.89981358,22.89981358,0,26,0,0,30.07690756,30.07690756,0,0,0,0,26,26,20,26,0,-138.1845547,25.3393933,25.3393933,20,26,0,0
 03/27  22:00:00,14.46800002,26.30506971,26.30506971,0,0,0,0,24.8039882,24.8039882,20,26,0,0,25.83911392,25.83911392,0,26,0,0,25.08090598,25.08090598,0,26,0,0,26,26,0,26,0,-41.11670154,24.8619753,24.8619753,0,26,0,0,25.98151294,25.98151294,0,26,0,-8.767537721,24.06722815,24.06722815,20,26,0,0,22.62282134,22.62282134,0,26,0,0,29.40406421,29.40406421,0,0,0,0,25.94358617,25.94358617,20,26,0,-14.76371606,25.22898125,25.22898125,20,26,0,0
 03/27  23:00:00,13.73050002,25.84584963,25.84584963,0,0,0,0,24.45123185,24.45123185,20,26,0,0,25.51074832,25.51074832,0,26,0,0,24.75683127,24.75683127,0,26,0,0,26,26,0,26,0,-12.5917645,24.55087278,24.55087278,0,26,0,0,25.75772704,25.75772704,0,26,0,0,23.98833173,23.98833173,20,26,0,0,22.38331133,22.38331133,0,26,0,0,28.77605401,28.77605401,0,0,0,0,25.61299238,25.61299238,20,26,0,0,25.12464163,25.12464163,20,26,0,0
 03/27  24:00:00,13.33050002,25.42952415,25.42952415,0,0,0,0,24.13259593,24.13259593,20,26,0,0,25.19840299,25.19840299,0,26,0,0,24.46482036,24.46482036,0,26,0,0,25.9093534,25.9093534,0,26,0,-7.99E-02,24.2772699,24.2772699,0,26,0,0,25.47245398,25.47245398,0,26,0,0,23.93131034,23.93131034,20,26,0,0,22.18220201,22.18220201,0,26,0,0,28.19312414,28.19312414,0,0,0,0,25.25653318,25.25653318,20,26,0,0,25.03776342,25.03776342,20,26,0,0
 03/28  01:00:00,12.93050002,25.02603377,25.02603377,0,0,0,0,23.81729689,23.81729689,20,26,0,0,24.88628915,24.88628915,0,26,0,0,24.17772465,24.17772465,0,26,0,0,25.6651945,25.6651945,20,26,0,0,24.01142073,24.01142073,0,26,0,0,25.17880197,25.17880197,0,26,0,0,23.86936962,23.86936962,20,26,0,0,21.98061971,21.98061971,0,26,0,0,27.63129418,27.63129418,0,0,0,0,24.89414653,24.89414653,20,26,0,0,24.93767065,24.93767065,20,26,0,0
 03/28  02:00:00,12.40550002,24.61906541,24.61906541,0,0,0,0,23.49061131,23.49061131,20,26,0,0,24.56256423,24.56256423,0,26,0,0,23.88004681,23.88004681,0,26,0,0,25.39252568,25.39252568,20,26,0,0,23.7356324,23.7356324,0,26,0,0,24.86774771,24.86774771,0,26,0,0,23.79068417,23.79068417,20,26,0,0,21.764288,21.764288,0,26,0,0,27.06891121,27.06891121,0,0,0,0,24.50456233,24.50456233,20,26,0,0,24.81653032,24.81653032,20,26,0,0
 03/28  03:00:00,11.80550002,24.20654,24.20654,0,0,0,0,23.15082937,23.15082937,20,26,0,0,24.22720012,24.22720012,0,26,0,0,23.56933403,23.56933403,0,26,0,0,25.10075394,25.10075394,20,26,0,0,23.44699009,23.44699009,0,26,0,0,24.54083667,24.54083667,0,26,0,0,23.6949824,23.6949824,20,26,0,0,21.53126256,21.53126256,0,26,0,0,26.50739946,26.50739946,0,0,0,0,24.09161602,24.09161602,20,26,0,0,24.67550191,24.67550191,20,26,0,0
 03/28  04:00:00,11.20550002,23.79706628,23.79706628,0,0,0,0,22.80726967,22.80726967,20,26,0,0,23.88891916,23.88891916,0,26,0,0,23.25417754,23.25417754,0,26,0,0,24.80831336,24.80831336,20,26,0,0,23.15463639,23.15463639,0,26,0,0,24.20774911,24.20774911,0,26,0,0,23.58793717,23.58793717,20,26,0,0,21.2904108,21.2904108,0,26,0,0,25.95520209,25.95520209,0,0,0,0,23.67283866,23.67283866,20,26,0,0,24.51968603,24.51968603,20,26,0,0
 03/28  05:00:00,9.855500018,23.32765333,23.32765333,0,0,0,0,22.39671615,22.39671615,20,26,0,0,23.48783091,23.48783091,0,26,0,0,22.87334104,22.87334104,0,26,0,0,24.46290647,24.46290647,20,26,0,0,22.79721144,22.79721144,0,26,0,0,23.80954179,23.80954179,0,26,0,0,23.4242585,23.4242585,20,26,0,0,20.97667467,20.97667467,0,26,0,0,25.35112459,25.35112459,0,0,0,0,23.12547376,23.12547376,20,26,0,0,24.30785908,24.30785908,20,26,0,0
 03/28  06:00:00,9.180500018,22.88871934,22.88871934,0,0,0,0,22.0110286,22.0110286,20,26,0,0,23.11110532,23.11110532,0,26,0,0,22.51636484,22.51636484,0,26,0,0,24.15053391,24.15053391,20,26,0,0,22.46475115,22.46475115,0,26,0,0,23.43347833,23.43347833,0,26,0,0,23.27499036,23.27499036,20,26,0,0,20.68405757,20.68405757,0,26,0,0,24.7801478,24.7801478,0,0,0,0,22.63696848,22.63696848,20,26,0,0,24.10662414,24.10662414,20,26,0,0
 03/28  07:00:00,9.180500018,22.54779136,22.54779136,0,0,20.89481075,0,21.82430456,21.82430456,20,26,111.0651154,0,22.82434027,22.82434027,0,26,20.89481075,0,22.35044951,22.35044951,0,26,110.6592866,0,23.91012497,23.91012497,20,26,20.89481075,0,22.32164309,22.32164309,0,26,108.7269308,0,23.14508841,23.14508841,0,26,20.89481075,0,23.16722937,23.16722937,20,26,0,0,20.48724856,20.48724856,0,26,19.53306569,0,24.31235239,24.31235239,0,0,23.96104304,0,22.31374902,22.31374902,20,26,47.92208609,0,23.93637435,23.93637435,20,26,0,0
 03/28  08:00:00,10.36800002,22.44400949,22.44400949,0,0,85.02098145,0,22.46370567,22.46370567,20,26,471.7780826,0,22.76554664,22.76554664,0,26,85.02098145,0,22.99233488,22.99233488,0,26,469.9373768,0,23.8914946,23.8914946,20,26,85.02098145,0,22.96023716,22.96023716,0,26,452.883978,0,23.08316884,23.08316884,0,26,85.02098145,0,23.13312658,23.13312658,20,26,0,0,20.50923025,20.50923025,0,26,78.64349912,0,24.22336856,24.22336856,0,0,180.8665086,0,22.47078124,22.47078124,20,26,361.7330172,0,23.83571497,23.83571497,20,26,0,0
 03/28  09:00:00,12.26800002,22.5587202,22.5587202,0,0,140.1423511,0,23.77552342,23.77552342,20,26,807.5920065,0,22.91766795,22.91766795,0,26,140.1423511,0,24.30962971,24.30962971,0,26,804.1290126,0,24.05991511,24.05991511,20,26,140.1423511,0,24.19662665,24.19662665,0,26,753.6394151,0,23.23371454,23.23371454,0,26,140.1423511,0,23.18759331,23.18759331,20,26,0,0,20.72899335,20.72899335,0,26,128.2755648,0,24.81159764,24.81159764,0,0,477.7793409,0,23.38134299,23.38134299,20,26,955.5586818,0,23.82959327,23.82959327,20,26,0,0
 03/28  10:00:00,14.35550002,22.78390285,22.78390285,0,0,168.8932354,0,25.28165041,25.28165041,20,26,916.6600737,0,23.17926787,23.17926787,0,26,168.8932354,0,25.72953404,25.72953404,0,26,912.2217185,-19.11999984,24.32080271,24.32080271,20,26,168.8932354,0,25.57350739,25.57350739,0,26,843.8491367,-4.322989786,23.50147787,23.50147787,0,26,168.8932354,0,23.31339988,23.31339988,20,26,0,0,21.07926963,21.07926963,0,26,153.7944785,0,25.94709049,25.94709049,0,0,744.0559067,0,24.86939737,24.86939737,20,26,1488.111813,0,23.92426785,23.92426785,20,26,0,0
 03/28  11:00:00,15.74300002,23.02927927,23.02927927,0,0,179.9797254,0,25.99992977,25.99992977,20,26,810.9413669,-65.1925355,23.45053905,23.45053905,0,26,179.9797254,0,25.99999934,25.99999934,0,26,806.3571452,-139.3669874,24.56399631,24.56399631,20,26,179.9797254,0,25.99999971,25.99999971,0,26,741.6349744,-88.56196264,23.79153269,23.79153269,0,26,179.9797254,0,23.48298822,23.48298822,20,26,0,0,21.49573483,21.49573483,0,26,164.4316213,0,27.31408769,27.31408769,0,0,911.0864887,0,25.98338869,25.98338869,20,26,1822.172977,-177.3691469,24.0934511,24.0934511,20,26,0,0
 03/28  12:00:00,16.64300002,23.34674493,23.34674493,0,0,221.4117921,0,26,26,20,26,540.3732103,-121.6261766,23.77673811,23.77673811,0,26,221.4117921,0,26,26,0,26,534.7678195,-193.9540539,24.87587412,24.87587412,20,26,221.4117921,0,26,26,0,26,488.5078648,-131.7504418,24.15403708,24.15403708,0,26,221.4117921,0,23.62505176,23.62505176,20,26,0,0,22.00004071,22.00004071,0,26,202.3168132,0,28.58883035,28.58883035,0,0,925.873864,0,26,26,20,26,1851.747728,-576.8254271,24.27776445,24.27776445,20,26,0,0
 03/28  13:00:00,16.73050002,23.73301007,23.73301007,0,0,297.011055,0,26,26,20,26,264.5883226,-95.44071316,24.15565048,24.15565048,0,26,297.011055,0,26,26,0,26,258.9258023,-155.2378727,25.26651096,25.26651096,20,26,297.011055,0,26,26,0,26,235.0064981,-97.12066759,24.58353942,24.58353942,0,26,297.011055,0,23.72865985,23.72865985,20,26,0,0,22.52644166,22.52644166,0,26,231.1862915,0,29.4783159,29.4783159,0,0,813.2659221,0,26,26,20,26,1626.531844,-799.4886045,24.44139264,24.44139264,20,26,0,0
 03/28  14:00:00,16.58050002,24.50677095,24.50677095,0,0,538.8603191,0,26,26,20,26,232.4085271,-88.19561292,24.9131613,24.9131613,0,26,538.8603191,0,26,26,0,26,226.530715,-137.2534792,25.90529312,25.90529312,20,26,538.8603191,-17.3745193,26,26,0,26,204.0050559,-81.45037361,25.39223287,25.39223287,0,26,538.8603191,0,23.8073443,23.8073443,20,26,0,0,22.92530192,22.92530192,0,26,212.4242056,0,30.28003294,30.28003294,0,0,789.0381715,0,26,26,20,26,1578.076343,-959.0855479,24.58418953,24.58418953,20,26,0,0
 03/28  15:00:00,16.58050002,25.48121856,25.48121856,0,0,648.6813987,0,26,26,20,26,209.5478358,-81.16486427,25.81801818,25.81801818,0,26,648.6813987,-7.828980757,26,26,0,26,204.5413561,-120.9723116,25.99999968,25.99999968,20,26,648.6813987,-112.87352,26,26,0,26,184.7186584,-68.73726948,25.99992405,25.99992405,0,26,648.6813987,-55.55816061,23.89646077,23.89646077,20,26,0,0,23.22454621,23.22454621,0,26,192.4730327,0,30.87938194,30.87938194,0,0,669.827037,0,26,26,20,26,1339.654074,-1000.541726,24.73970073,24.73970073,20,26,0,0
 03/28  16:00:00,16.58050002,26.33705384,26.33705384,0,0,640.3452338,0,26,26,20,26,174.8330296,-66.71297156,25.99999956,25.99999956,0,26,640.3452338,-95.5479508,26,26,0,26,170.8876908,-99.46082971,26,26,20,26,640.3452338,-213.1531729,26,26,0,26,154.5418822,-52.4157161,26,26,0,26,640.3452338,-171.1747562,23.98396337,23.98396337,20,26,0,0,23.42180897,23.42180897,0,26,161.3169596,0,31.10512325,31.10512325,0,0,493.3913087,0,26,26,20,26,986.7826174,-906.4380067,24.89607619,24.89607619,20,26,0,0
 03/28  17:00:00,16.20550002,26.76744263,26.76744263,0,0,468.2264206,0,26,26,20,26,125.4265087,-40.40419298,26,26,0,26,468.2264206,-139.7481171,26,26,0,26,122.8122546,-67.79532889,26,26,20,26,468.2264206,-242.171225,26,26,0,26,111.1959999,-27.17684768,26,26,0,26,468.2264206,-207.2313542,24.04353616,24.04353616,20,26,0,0,23.4812439,23.4812439,0,26,116.4051334,0,30.92533163,30.92533163,0,0,271.862461,0,26,26,20,26,543.7249221,-694.6169996,25.01945563,25.01945563,20,26,0,0
 03/28  18:00:00,15.35550002,26.665968,26.665968,0,0,219.4960083,0,25.96513805,25.96513805,20,26,59.00244013,-5.610067446,26,26,0,26,219.4960083,-100.7699586,26,26,0,26,57.88326508,-23.41460714,26,26,20,26,219.4960083,-191.4259136,25.92847863,25.92847863,0,26,52.52887144,-1.429259085,26,26,0,26,219.4960083,-155.9312392,24.05167181,24.05167181,20,26,0,0,23.35427243,23.35427243,0,26,55.10858758,0,30.41592276,30.41592276,0,0,86.99058763,0,26,26,20,26,173.9811753,-426.6975836,25.08251481,25.08251481,20,26,0,0
 03/28  19:00:00,14.73050002,26.22026641,26.22026641,0,0,21.07552788,0,25.67923992,25.67923992,20,26,7.395814259,0,26,26,0,26,21.07552788,-26.60029965,25.86089537,25.86089537,0,26,7.282299119,0,26,26,20,26,21.07552788,-107.9031779,25.62654855,25.62654855,0,26,6.662647914,0,26,26,0,26,21.07552788,-69.76245232,24.04043764,24.04043764,20,26,0,0,23.12256436,23.12256436,0,26,6.994495299,0,29.81298536,29.81298536,0,0,7.496402969,0,26,26,20,26,14.99280594,-215.1786399,25.10908725,25.10908725,20,26,0,0
 03/28  20:00:00,14.14300002,25.78494644,25.78494644,0,0,0,0,25.32681045,25.32681045,20,26,0,0,25.83945747,25.83945747,0,26,0,0,25.54510737,25.54510737,0,26,0,0,26,26,20,26,0,-54.59989612,25.30093847,25.30093847,0,26,0,0,25.99466093,25.99466093,0,26,0,-13.65273796,24.01856792,24.01856792,20,26,0,0,22.88874332,22.88874332,0,26,0,0,29.23446746,29.23446746,0,0,0,0,26,26,20,26,0,-69.210983,25.08977967,25.08977967,20,26,0,0
 03/28  21:00:00,13.50550002,25.38844045,25.38844045,0,0,0,0,24.97100071,24.97100071,20,26,0,0,25.51556764,25.51556764,0,26,0,0,25.22130022,25.22130022,0,26,0,0,26,26,20,26,0,-21.65975993,24.98166804,24.98166804,0,26,0,0,25.80882608,25.80882608,0,26,0,0,23.96499502,23.96499502,20,26,0,0,22.65934577,22.65934577,0,26,0,0,28.66177668,28.66177668,0,0,0,0,25.85137133,25.85137133,20,26,0,0,25.02513988,25.02513988,20,26,0,0
 03/28  22:00:00,12.84300002,24.98987003,24.98987003,0,0,0,0,24.60610916,24.60610916,20,26,0,0,25.17695166,25.17695166,0,26,0,0,24.89073617,24.89073617,0,26,0,0,25.95909625,25.95909625,20,26,0,-2.209675757,24.6628006,24.6628006,0,26,0,0,25.50112004,25.50112004,0,26,0,0,23.89683875,23.89683875,20,26,0,0,22.42220226,22.42220226,0,26,0,0,28.08533862,28.08533862,0,0,0,0,25.44579901,25.44579901,20,26,0,0,24.94070039,24.94070039,20,26,0,0
 03/28  23:00:00,12.26800002,24.59429196,24.59429196,0,0,0,0,24.24089045,24.24089045,20,26,0,0,24.8375535,24.8375535,0,26,0,0,24.56134107,24.56134107,0,26,0,0,25.72352663,25.72352663,20,26,0,0,24.34977541,24.34977541,0,26,0,0,25.18191963,25.18191963,0,26,0,0,23.82393877,23.82393877,20,26,0,0,22.18242779,22.18242779,0,26,0,0,27.51556931,27.51556931,0,0,0,0,25.02157567,25.02157567,20,26,0,0,24.84231704,24.84231704,20,26,0,0
 03/28  24:00:00,11.70550002,24.20175727,24.20175727,0,0,0,0,23.87591653,23.87591653,20,26,0,0,24.49852832,24.49852832,0,26,0,0,24.23243074,24.23243074,0,26,0,0,25.44448988,25.44448988,20,26,0,0,24.04047105,24.04047105,0,26,0,0,24.85650236,24.85650236,0,26,0,0,23.74314707,23.74314707,20,26,0,0,21.93796075,21.93796075,0,26,0,0,26.95369377,26.95369377,0,0,0,0,24.59183626,24.59183626,20,26,0,0,24.72728298,24.72728298,20,26,0,0
 03/29  01:00:00,11.16800002,23.81078216,23.81078216,0,0,0,0,23.50983837,23.50983837,20,26,0,0,24.15859074,24.15859074,20,26,0,0,23.9020255,23.9020255,0,26,0,0,25.15202007,25.15202007,20,26,0,0,23.73233697,23.73233697,0,26,0,0,24.52577255,24.52577255,0,26,0,0,23.65155048,23.65155048,20,26,0,0,21.68590276,21.68590276,0,26,0,0,26.39971331,26.39971331,0,0,0,0,24.15888922,24.15888922,20,26,0,0,24.59528641,24.59528641,20,26,0,0
 03/29  02:00:00,10.91800002,23.45136507,23.45136507,0,0,0,0,23.172532,23.172532,20,26,0,0,23.84670657,23.84670657,20,26,0,0,23.59900911,23.59900911,0,26,0,0,24.88860788,24.88860788,20,26,0,0,23.4529686,23.4529686,0,26,0,0,24.21926657,24.21926657,0,26,0,0,23.56733236,23.56733236,20,26,0,0,21.45955389,21.45955389,0,26,0,0,25.88220346,25.88220346,0,0,0,0,23.77751802,23.77751802,20,26,0,0,24.46370086,24.46370086,20,26,0,0
 03/29  03:00:00,10.88050002,23.12565481,23.12565481,0,0,0,0,22.86736822,22.86736822,20,26,0,0,23.56571814,23.56571814,20,26,0,0,23.32649482,23.32649482,0,26,0,0,24.6480901,24.6480901,20,26,0,0,23.20489395,23.20489395,0,26,0,0,23.94057988,23.94057988,0,26,0,0,23.49169765,23.49169765,20,26,0,0,21.26070489,21.26070489,0,26,0,0,25.40473927,25.40473927,0,0,0,0,23.4533269,23.4533269,20,26,0,0,24.33480853,24.33480853,20,26,0,0
 03/29  04:00:00,10.81800002,22.81062818,22.81062818,0,0,0,0,22.57114381,22.57114381,20,26,0,0,23.29291092,23.29291092,20,26,0,0,23.06118924,23.06118924,0,26,0,0,24.40527861,24.40527861,20,26,0,0,22.96484967,22.96484967,0,26,0,0,23.66774788,23.66774788,0,26,0,0,23.41071323,23.41071323,20,26,0,0,21.06425301,21.06425301,0,26,0,0,24.94569117,24.94569117,0,0,0,0,23.14443542,23.14443542,20,26,0,0,24.19790239,24.19790239,20,26,0,0
 03/29  05:00:00,10.78050002,22.51097815,22.51097815,0,0,0,0,22.28691965,22.28691965,20,26,0,0,23.03236322,23.03236322,20,26,0,0,22.80628667,22.80628667,0,26,0,0,24.17458694,24.17458694,20,26,0,0,22.73509828,22.73509828,0,26,0,0,23.40526382,23.40526382,0,26,0,0,23.32604035,23.32604035,20,26,0,0,20.87669697,20.87669697,0,26,0,0,24.5095081,24.5095081,0,0,0,0,22.85509771,22.85509771,20,26,0,0,24.05596625,24.05596625,20,26,0,0
 03/29  06:00:00,10.78050002,22.22973654,22.22973654,0,0,0,0,22.01947388,22.01947388,20,26,0,0,22.78656903,22.78656903,20,26,0,0,22.5655031,22.5655031,0,26,0,0,23.95503617,23.95503617,20,26,0,0,22.51942131,22.51942131,0,26,0,0,23.15589894,23.15589894,0,26,0,0,23.24094581,23.24094581,20,26,0,0,20.7019267,20.7019267,0,26,0,0,24.10004645,24.10004645,0,0,0,0,22.59181541,22.59181541,20,26,0,0,23.91225409,23.91225409,20,26,0,0
