Time,T0,u0,Te0,T1,u1,Te1,T2,u2,Te2,T3,u3,Te3,T4,u4,Te4,T5,u5,Te5,T6,u6,Te6,T7,u7,Te7,T8,u8,Te8,T9,u9,Te9,T10,u10,Te10,T11,u11,Te11
 08/04  02:00:00,31.8527341,0,23.85550002,26,0,23.85550002,26,20,23.85550002,26,20,23.85550002,26,0,23.85550002,26,20,23.85550002,26,0,23.85550002,26,20,23.85550002,26,20,23.85550002,31.35646924,0,23.85550002,26,20,23.85550002,26,20,23.85550002
 08/04  03:00:00,31.50370192,0,23.71800002,26,0,23.71800002,26,20,23.71800002,26,20,23.71800002,26,0,23.71800002,26,20,23.71800002,26,0,23.71800002,26,20,23.71800002,26,20,23.71800002,31.04375236,0,23.71800002,26,20,23.71800002,26,20,23.71800002
 08/04  04:00:00,31.1712886,0,23.55550002,26,0,23.55550002,26,20,23.55550002,26,20,23.55550002,26,0,23.55550002,26,20,23.55550002,26,0,23.55550002,26,20,23.55550002,26,20,23.55550002,30.74405909,0,23.55550002,26,20,23.55550002,26,20,23.55550002
 08/04  05:00:00,30.85178439,0,23.35550002,26,0,23.35550002,26,20,23.35550002,26,20,23.35550002,26,0,23.35550002,26,20,23.35550002,26,0,23.35550002,26,20,23.35550002,26,20,23.35550002,30.4542479,0,23.35550002,26,20,23.35550002,26,20,23.35550002
 08/04  06:00:00,30.55212019,0,23.09300002,26,0,23.09300002,26,20,23.09300002,26,20,23.09300002,26,0,23.09300002,26,20,23.09300002,26,0,23.09300002,26,20,23.09300002,26,20,23.09300002,30.18082685,0,23.09300002,26,20,23.09300002,26,20,23.09300002
 08/04  07:00:00,30.32558571,0,22.85550002,26,0,22.85550002,26,20,22.85550002,26,20,22.85550002,26,0,22.85550002,26,20,22.85550002,26,0,22.85550002,26,20,22.85550002,26,20,22.85550002,29.97741065,0,22.85550002,26,20,22.85550002,26,20,22.85550002
 08/04  08:00:00,30.2722124,0,23.21800002,26,0,23.21800002,26,20,23.21800002,26,20,23.21800002,26,0,23.21800002,26,20,23.21800002,26,0,23.21800002,26,20,23.21800002,26,20,23.21800002,29.94744576,0,23.21800002,26,20,23.21800002,26,20,23.21800002
 08/04  09:00:00,30.39983719,0,23.98050002,26,0,23.98050002,26,20,23.98050002,26,20,23.98050002,26,0,23.98050002,26,20,23.98050002,26,0,23.98050002,26,20,23.98050002,26,20,23.98050002,30.16647918,0,23.98050002,26,20,23.98050002,26,20,23.98050002
 08/04  10:00:00,30.63463886,0,24.71800002,26,0,24.71800002,26,20,24.71800002,26,20,24.71800002,26,0,24.71800002,26,20,24.71800002,26,0,24.71800002,26,20,24.71800002,26,20,24.71800002,30.68445564,0,24.71800002,26,20,24.71800002,26,20,24.71800002
 08/04  11:00:00,30.84848613,0,24.66800002,26,0,24.66800002,26,20,24.66800002,26,20,24.66800002,26,0,24.66800002,26,20,24.66800002,26,0,24.66800002,26,20,24.66800002,26,20,24.66800002,31.21861202,0,24.66800002,26,20,24.66800002,26,20,24.66800002
 08/04  12:00:00,31.0043618,0,24.16800002,26,0,24.16800002,26,20,24.16800002,26,20,24.16800002,26,0,24.16800002,26,20,24.16800002,26,0,24.16800002,26,20,24.16800002,26,20,24.16800002,31.60636403,0,24.16800002,26,20,24.16800002,26,20,24.16800002
 08/04  13:00:00,31.20880102,0,24.60550002,26,0,24.60550002,26,20,24.60550002,26,20,24.60550002,26,0,24.60550002,26,20,24.60550002,26,0,24.60550002,26,20,24.60550002,26,20,24.60550002,31.9178677,0,24.60550002,26,20,24.60550002,26,20,24.60550002
 08/04  14:00:00,31.4836524,0,24.85550002,26,0,24.85550002,26,20,24.85550002,26,20,24.85550002,26,0,24.85550002,26,20,24.85550002,26,0,24.85550002,26,20,24.85550002,26,20,24.85550002,32.19176853,0,24.85550002,26,20,24.85550002,26,20,24.85550002
 08/04  15:00:00,31.73605732,0,24.65550002,26,0,24.65550002,26,20,24.65550002,26,20,24.65550002,26,0,24.65550002,26,20,24.65550002,26,0,24.65550002,26,20,24.65550002,26,20,24.65550002,32.34175121,0,24.65550002,26,20,24.65550002,26,20,24.65550002
 08/04  16:00:00,31.87353597,0,24.45550002,26,0,24.45550002,26,20,24.45550002,26,20,24.45550002,26,0,24.45550002,26,20,24.45550002,26,0,24.45550002,26,20,24.45550002,26,20,24.45550002,32.35558812,0,24.45550002,26,20,24.45550002,26,20,24.45550002
 08/04  17:00:00,31.91738118,0,24.25550002,26,0,24.25550002,26,20,24.25550002,26,20,24.25550002,26,0,24.25550002,26,20,24.25550002,26,0,24.25550002,26,20,24.25550002,26,20,24.25550002,32.26775741,0,24.25550002,26,20,24.25550002,26,20,24.25550002
 08/04  18:00:00,31.84124745,0,24.05550002,26,0,24.05550002,26,20,24.05550002,26,20,24.05550002,26,0,24.05550002,26,20,24.05550002,26,0,24.05550002,26,20,24.05550002,26,20,24.05550002,32.07288587,0,24.05550002,26,20,24.05550002,26,20,24.05550002
 08/04  19:00:00,31.58197258,0,23.85550002,26,0,23.85550002,26,20,23.85550002,26,20,23.85550002,26,0,23.85550002,26,20,23.85550002,26,0,23.85550002,26,20,23.85550002,26,20,23.85550002,31.78407862,0,23.85550002,26,20,23.85550002,26,20,23.85550002
 08/04  20:00:00,31.23042545,0,23.65550002,26,0,23.65550002,26,20,23.65550002,26,20,23.65550002,26,0,23.65550002,26,20,23.65550002,26,0,23.65550002,26,20,23.65550002,26,20,23.65550002,31.43810175,0,23.65550002,26,20,23.65550002,26,20,23.65550002
 08/04  21:00:00,30.89644277,0,23.45550002,26,0,23.45550002,26,20,23.45550002,26,20,23.45550002,26,0,23.45550002,26,20,23.45550002,26,0,23.45550002,26,20,23.45550002,26,20,23.45550002,31.09952623,0,23.45550002,26,20,23.45550002,26,20,23.45550002
 08/04  22:00:00,30.59078055,0,23.25550002,26,0,23.25550002,26,20,23.25550002,26,20,23.25550002,26,0,23.25550002,26,20,23.25550002,26,0,23.25550002,26,20,23.25550002,26,20,23.25550002,30.78665665,0,23.25550002,26,20,23.25550002,26,20,23.25550002
 08/04  23:00:00,30.32417488,0,23.30550002,26,0,23.30550002,26,20,23.30550002,26,20,23.30550002,26,0,23.30550002,26,20,23.30550002,26,0,23.30550002,26,20,23.30550002,26,20,23.30550002,30.50809732,0,23.30550002,26,20,23.30550002,26,20,23.30550002
 08/04  24:00:00,30.09261086,0,23.50550002,26,0,23.50550002,26,20,23.50550002,26,20,23.50550002,26,0,23.50550002,26,20,23.50550002,26,0,23.50550002,26,20,23.50550002,26,20,23.50550002,30.2646237,0,23.50550002,26,20,23.50550002,26,20,23.50550002
 08/05  01:00:00,29.88207648,0,23.70550002,26,0,23.70550002,26,0,23.70550002,26,20,23.70550002,26,0,23.70550002,26,0,23.70550002,26,20,23.70550002,26,20,23.70550002,26,0,23.70550002,30.04205692,0,23.70550002,26,20,23.70550002,26,20,23.70550002
 08/05  02:00:00,29.62956046,0,23.28050002,26,0,23.28050002,26,0,23.28050002,26,20,23.28050002,26,0,23.28050002,26,0,23.28050002,26,20,23.28050002,26,20,23.28050002,26,0,23.28050002,29.77876796,0,23.28050002,26,20,23.28050002,26,20,23.28050002
 08/05  03:00:00,29.31993076,0,22.41800002,26,0,22.41800002,26,0,22.41800002,26,20,22.41800002,26,0,22.41800002,26,0,22.41800002,26,20,22.41800002,26,20,22.41800002,26,0,22.41800002,29.45952728,0,22.41800002,26,20,22.41800002,26,20,22.41800002
 08/05  04:00:00,28.99570584,0,21.58050002,26,0,21.58050002,26,0,21.58050002,26,20,21.58050002,26,0,21.58050002,26,0,21.58050002,26,20,21.58050002,26,20,21.58050002,26,0,21.58050002,29.1258281,0,21.58050002,26,20,21.58050002,26,20,21.58050002
 08/05  05:00:00,28.7118286,0,21.21800002,26,0,21.21800002,26,0,21.21800002,26,20,21.21800002,26,0,21.21800002,26,0,21.21800002,26,20,21.21800002,26,20,21.21800002,26,0,21.21800002,28.83174956,0,21.21800002,26,20,21.21800002,26,20,21.21800002
 08/05  06:00:00,28.49026524,0,21.18050002,26,0,21.18050002,26,0,21.18050002,26,20,21.18050002,26,0,21.18050002,26,0,21.18050002,26,20,21.18050002,26,20,21.18050002,26,0,21.18050002,28.60005064,0,21.18050002,26,20,21.18050002,26,20,21.18050002
 08/05  07:00:00,28.3720832,0,21.18050002,26,0,21.18050002,26,0,21.18050002,26,20,21.18050002,26,0,21.18050002,26,0,21.18050002,26,20,21.18050002,26,20,21.18050002,26,0,21.18050002,28.47263702,0,21.18050002,26,20,21.18050002,26,20,21.18050002
 08/05  08:00:00,28.48309665,0,22.43050002,26,0,22.43050002,26,0,22.43050002,26,20,22.43050002,26,0,22.43050002,26,0,22.43050002,26,20,22.43050002,26,20,22.43050002,26,0,22.43050002,28.57726037,0,22.43050002,26,20,22.43050002,26,20,22.43050002
 08/05  09:00:00,28.81830436,0,24.43050002,26,0,24.43050002,26,0,24.43050002,26,20,24.43050002,26,0,24.43050002,26,0,24.43050002,26,20,24.43050002,26,20,24.43050002,26,0,24.43050002,29.10122521,0,24.43050002,26,20,24.43050002,26,20,24.43050002
 08/05  10:00:00,29.21055425,0,26.43050002,26,0,26.43050002,26,0,26.43050002,26,20,26.43050002,26,0,26.43050002,26,0,26.43050002,26,20,26.43050002,26,20,26.43050002,26,0,26.43050002,30.12825616,0,26.43050002,26,20,26.43050002,26,20,26.43050002
 08/05  11:00:00,29.5659864,0,27.61800002,26,0,27.61800002,26,0,27.61800002,26,20,27.61800002,26,0,27.61800002,26,0,27.61800002,26,20,27.61800002,26,20,27.61800002,26,0,27.61800002,31.34363838,0,27.61800002,26,20,27.61800002,26,20,27.61800002
 08/05  12:00:00,29.89460778,0,28.25550002,26,0,28.25550002,26,0,28.25550002,26,20,28.25550002,26,0,28.25550002,26,0,28.25550002,26,20,28.25550002,26,20,28.25550002,26,0,28.25550002,32.6045082,0,28.25550002,26,20,28.25550002,26,20,28.25550002
 08/05  13:00:00,30.29062428,0,28.91800002,26,0,28.91800002,26,0,28.91800002,26,20,28.91800002,26,0,28.91800002,26,0,28.91800002,26,20,28.91800002,26,20,28.91800002,26,0,28.91800002,33.8544057,0,28.91800002,26,20,28.91800002,26,20,28.91800002
 08/05  14:00:00,31.24025876,0,29.36800002,26,0,29.36800002,26,0,29.36800002,26,20,29.36800002,26,0,29.36800002,26,0,29.36800002,26,20,29.36800002,26,20,29.36800002,26,0,29.36800002,34.90409117,0,29.36800002,26,20,29.36800002,26,20,29.36800002
 08/05  15:00:00,32.62182636,0,29.60550002,26,0,29.60550002,26,0,29.60550002,26,20,29.60550002,26,0,29.60550002,26,0,29.60550002,26,20,29.60550002,26,20,29.60550002,26,0,29.60550002,35.7196861,0,29.60550002,26,20,29.60550002,26,20,29.60550002
 08/05  16:00:00,34.07125632,0,29.86800002,26,0,29.86800002,26,0,29.86800002,26,20,29.86800002,26,0,29.86800002,26,0,29.86800002,26,20,29.86800002,26,20,29.86800002,26,0,29.86800002,36.20631827,0,29.86800002,26,20,29.86800002,26,20,29.86800002
 08/05  17:00:00,35.35936329,0,29.60550002,26,0,29.60550002,26,0,29.60550002,26,20,29.60550002,26,0,29.60550002,26,0,29.60550002,26,20,29.60550002,26,20,29.60550002,26,0,29.60550002,36.18473205,0,29.60550002,26,20,29.60550002,26,20,29.60550002
 08/05  18:00:00,36.03241139,0,29.00550002,26,0,29.00550002,26,0,29.00550002,26,20,29.00550002,26,0,29.00550002,26,0,29.00550002,26,20,29.00550002,26,20,29.00550002,26,0,29.00550002,35.87156243,0,29.00550002,26,20,29.00550002,26,20,29.00550002
 08/05  19:00:00,35.87217306,0,28.40550002,26,0,28.40550002,26,0,28.40550002,26,20,28.40550002,26,0,28.40550002,26,0,28.40550002,26,20,28.40550002,26,20,28.40550002,26,0,28.40550002,35.56653723,0,28.40550002,26,20,28.40550002,26,20,28.40550002
 08/05  20:00:00,35.23955668,0,27.11800002,26,0,27.11800002,26,0,27.11800002,26,20,27.11800002,26,0,27.11800002,26,0,27.11800002,26,20,27.11800002,26,20,27.11800002,26,0,27.11800002,35.11733055,0,27.11800002,26,20,27.11800002,26,20,27.11800002
 08/05  21:00:00,34.55600251,0,25.48050002,26,0,25.48050002,26,0,25.48050002,26,20,25.48050002,26,0,25.48050002,26,0,25.48050002,26,20,25.48050002,26,20,25.48050002,26,0,25.48050002,34.56688535,0,25.48050002,26,20,25.48050002,26,20,25.48050002
 08/05  22:00:00,33.90261591,0,23.81800002,26,0,23.81800002,26,0,23.81800002,26,20,23.81800002,26,0,23.81800002,26,0,23.81800002,26,20,23.81800002,26,20,23.81800002,26,0,23.81800002,33.97420436,0,23.81800002,26,20,23.81800002,26,20,23.81800002
 08/05  23:00:00,33.30149512,0,22.86800002,26,0,22.86800002,26,0,22.86800002,26,20,22.86800002,26,0,22.86800002,26,0,22.86800002,26,20,22.86800002,26,20,22.86800002,26,0,22.86800002,33.40664766,0,22.86800002,26,20,22.86800002,26,20,22.86800002
 08/05  24:00:00,32.76615981,0,22.43050002,26,0,22.43050002,26,0,22.43050002,26,20,22.43050002,26,0,22.43050002,26,0,22.43050002,26,20,22.43050002,26,20,22.43050002,26,0,22.43050002,32.88840109,0,22.43050002,26,20,22.43050002,26,20,22.43050002
 08/06  01:00:00,32.25100363,0,21.96800002,26,0,21.96800002,26,0,21.96800002,26,20,21.96800002,26,0,21.96800002,26,0,21.96800002,26,20,21.96800002,26,20,21.96800002,26,0,21.96800002,32.38175539,0,21.96800002,26,20,21.96800002,26,20,21.96800002
 08/06  02:00:00,31.76245988,0,21.59300002,26,0,21.59300002,26,0,21.59300002,26,20,21.59300002,26,0,21.59300002,26,0,21.59300002,26,20,21.59300002,26,20,21.59300002,26,0,21.59300002,31.89612337,0,21.59300002,26,20,21.59300002,26,20,21.59300002
 08/06  03:00:00,31.3122167,0,21.35550002,26,0,21.35550002,26,0,21.35550002,26,20,21.35550002,26,0,21.35550002,26,0,21.35550002,26,20,21.35550002,26,20,21.35550002,26,0,21.35550002,31.44461875,0,21.35550002,26,20,21.35550002,26,20,21.35550002
 08/06  04:00:00,30.88608561,0,21.09300002,26,0,21.09300002,26,0,21.09300002,26,20,21.09300002,26,0,21.09300002,26,0,21.09300002,26,20,21.09300002,26,20,21.09300002,26,0,21.09300002,31.01416779,0,21.09300002,26,20,21.09300002,26,20,21.09300002
 08/06  05:00:00,30.48186981,0,20.85550002,26,0,20.85550002,26,0,20.85550002,26,20,20.85550002,26,0,20.85550002,26,0,20.85550002,26,20,20.85550002,26,20,20.85550002,26,0,20.85550002,30.60551193,0,20.85550002,26,20,20.85550002,26,20,20.85550002
 08/06  06:00:00,30.11292725,0,20.65550002,26,0,20.65550002,26,0,20.65550002,26,20,20.65550002,26,0,20.65550002,26,0,20.65550002,26,20,20.65550002,26,20,20.65550002,25.99602905,0,20.65550002,30.23183657,0,20.65550002,26,20,20.65550002,26,20,20.65550002
 08/06  07:00:00,29.82279824,0,20.45550002,26,0,20.45550002,26,0,20.45550002,26,20,20.45550002,26,0,20.45550002,26,0,20.45550002,26,20,20.45550002,26,20,20.45550002,25.98342998,0,20.45550002,29.93500163,0,20.45550002,26,20,20.45550002,26,20,20.45550002
 08/06  08:00:00,29.68608458,0,20.56800002,26,0,20.56800002,26,0,20.56800002,26,20,20.56800002,26,0,20.56800002,26,0,20.56800002,26,20,20.56800002,26,20,20.56800002,25.99999826,0,20.56800002,29.79233206,0,20.56800002,26,20,20.56800002,26,20,20.56800002
 08/06  09:00:00,29.71376414,0,20.93050002,26,0,20.93050002,26,0,20.93050002,26,20,20.93050002,26,0,20.93050002,26,0,20.93050002,26,20,20.93050002,26,20,20.93050002,26,0,20.93050002,29.8566681,0,20.93050002,26,20,20.93050002,26,20,20.93050002
 08/06  10:00:00,29.84155314,0,21.26800002,26,0,21.26800002,26,0,21.26800002,26,20,21.26800002,26,0,21.26800002,26,0,21.26800002,26,20,21.26800002,26,20,21.26800002,26,0,21.26800002,30.14798067,0,21.26800002,26,20,21.26800002,26,20,21.26800002
 08/06  11:00:00,30.05077606,0,21.94300002,26,0,21.94300002,26,0,21.94300002,26,20,21.94300002,26,0,21.94300002,26,0,21.94300002,26,20,21.94300002,26,20,21.94300002,26,0,21.94300002,30.62792471,0,21.94300002,26,20,21.94300002,26,20,21.94300002
 08/06  12:00:00,30.31654035,0,22.78050002,26,0,22.78050002,26,0,22.78050002,26,20,22.78050002,26,0,22.78050002,26,0,22.78050002,26,20,22.78050002,26,20,22.78050002,26,0,22.78050002,31.22196524,0,22.78050002,26,20,22.78050002,26,20,22.78050002
 08/06  13:00:00,30.62676102,0,23.64300002,26,0,23.64300002,26,0,23.64300002,26,20,23.64300002,26,0,23.64300002,26,0,23.64300002,26,20,23.64300002,26,20,23.64300002,26,0,23.64300002,31.820748,0,23.64300002,26,20,23.64300002,26,20,23.64300002
 08/06  14:00:00,31.01815597,0,23.79300002,26,0,23.79300002,26,0,23.79300002,26,20,23.79300002,26,0,23.79300002,26,0,23.79300002,26,20,23.79300002,26,20,23.79300002,26,0,23.79300002,32.21288033,0,23.79300002,26,20,23.79300002,26,20,23.79300002
 08/06  15:00:00,31.28934343,0,23.43050002,26,0,23.43050002,26,0,23.43050002,26,20,23.43050002,26,0,23.43050002,26,0,23.43050002,26,20,23.43050002,26,20,23.43050002,26,0,23.43050002,32.35597849,0,23.43050002,26,20,23.43050002,26,20,23.43050002
 08/06  16:00:00,31.46228145,0,23.09300002,26,0,23.09300002,26,0,23.09300002,26,20,23.09300002,26,0,23.09300002,26,0,23.09300002,26,20,23.09300002,26,20,23.09300002,26,0,23.09300002,32.37369511,0,23.09300002,26,20,23.09300002,26,20,23.09300002
 08/06  17:00:00,31.42484459,0,22.66800002,26,0,22.66800002,26,0,22.66800002,26,20,22.66800002,26,0,22.66800002,26,0,22.66800002,26,20,22.66800002,26,20,22.66800002,26,0,22.66800002,32.23296224,0,22.66800002,26,20,22.66800002,26,20,22.66800002
 08/06  18:00:00,31.21550666,0,22.16800002,26,0,22.16800002,26,0,22.16800002,26,20,22.16800002,26,0,22.16800002,26,0,22.16800002,26,20,22.16800002,26,20,22.16800002,26,0,22.16800002,31.97109136,0,22.16800002,26,20,22.16800002,26,20,22.16800002
 08/06  19:00:00,30.95491332,0,22.48050002,26,0,22.48050002,26,0,22.48050002,26,20,22.48050002,26,0,22.48050002,26,0,22.48050002,26,20,22.48050002,26,20,22.48050002,26,0,22.48050002,31.68522366,0,22.48050002,26,20,22.48050002,26,20,22.48050002
 08/06  20:00:00,30.66669729,0,22.59300002,26,0,22.59300002,26,0,22.59300002,26,20,22.59300002,26,0,22.59300002,26,0,22.59300002,26,20,22.59300002,26,20,22.59300002,26,0,22.59300002,31.36136576,0,22.59300002,26,20,22.59300002,26,20,22.59300002
 08/06  21:00:00,30.34561991,0,22.35550002,26,0,22.35550002,26,0,22.35550002,26,20,22.35550002,26,0,22.35550002,26,0,22.35550002,26,20,22.35550002,26,20,22.35550002,26,0,22.35550002,31.00037287,0,22.35550002,26,20,22.35550002,26,20,22.35550002
 08/06  22:00:00,29.86802832,0,22.09300002,26,0,22.09300002,26,0,22.09300002,26,20,22.09300002,26,0,22.09300002,26,0,22.09300002,26,20,22.09300002,26,20,22.09300002,26,0,22.09300002,30.48174658,0,22.09300002,26,20,22.09300002,26,20,22.09300002
 08/06  23:00:00,29.46580849,0,21.48050002,26,0,21.48050002,26,0,21.48050002,26,20,21.48050002,26,0,21.48050002,26,0,21.48050002,26,20,21.48050002,26,20,21.48050002,26,0,21.48050002,30.04050664,0,21.48050002,26,20,21.48050002,26,20,21.48050002
 08/06  24:00:00,29.2111697,0,20.68050002,26,0,20.68050002,26,0,20.68050002,26,20,20.68050002,26,0,20.68050002,26,0,20.68050002,26,20,20.68050002,26,20,20.68050002,26,0,20.68050002,29.74625458,0,20.68050002,26,20,20.68050002,26,20,20.68050002
 08/07  01:00:00,28.84322037,0,19.88050002,26,20,19.88050002,26,0,19.88050002,26,0,19.88050002,26,0,19.88050002,26,0,19.88050002,26,0,19.88050002,26,20,19.88050002,25.99597137,0,19.88050002,29.34331472,0,19.88050002,26,20,19.88050002,26,20,19.88050002
 08/07  02:00:00,28.48509771,0,19.26800002,25.93529355,20,19.26800002,26,0,19.26800002,25.98302256,0,19.26800002,26,0,19.26800002,25.97856856,0,19.26800002,26,0,19.26800002,26,20,19.26800002,25.8943459,0,19.26800002,28.95221957,0,19.26800002,26,20,19.26800002,26,20,19.26800002
 08/07  03:00:00,28.14070943,0,18.70550002,25.75915039,20,18.70550002,25.99655952,0,18.70550002,25.85263058,0,18.70550002,26,0,18.70550002,25.84939563,0,18.70550002,26,0,18.70550002,26,20,18.70550002,25.72068564,0,18.70550002,28.57694107,0,18.70550002,26,20,18.70550002,26,20,18.70550002
 08/07  04:00:00,27.71022589,0,18.16800002,25.47979588,20,18.16800002,25.82241492,0,18.16800002,25.59259232,0,18.16800002,25.99118322,0,18.16800002,25.59318701,0,18.16800002,25.85460893,0,18.16800002,26,20,18.16800002,25.4450969,0,18.16800002,28.11302107,0,18.16800002,26,20,18.16800002,26,20,18.16800002
 08/07  05:00:00,27.37445229,0,17.98050002,25.27792094,20,17.98050002,25.66073889,0,17.98050002,25.41040729,0,17.98050002,25.95114887,0,17.98050002,25.41842883,0,17.98050002,25.69877771,0,17.98050002,26,20,17.98050002,25.24962825,0,17.98050002,27.74639797,0,17.98050002,26,20,17.98050002,26,20,17.98050002
 08/07  06:00:00,27.18469339,0,17.98050002,25.20288503,20,17.98050002,25.62309873,0,17.98050002,25.36833835,0,17.98050002,25.9358009,0,17.98050002,25.39042684,0,17.98050002,25.66327978,0,17.98050002,26,20,17.98050002,25.18692086,0,17.98050002,27.52975963,0,17.98050002,26,20,17.98050002,26,20,17.98050002
 08/07  07:00:00,26.98092705,0,17.98050002,25.11338057,20,17.98050002,25.56511727,0,17.98050002,25.30438206,0,17.98050002,25.91727448,0,17.98050002,25.33455049,0,17.98050002,25.60643728,0,17.98050002,26,20,17.98050002,25.10511879,0,17.98050002,27.30053392,0,17.98050002,26,20,17.98050002,26,20,17.98050002
 08/07  08:00:00,26.95781478,0,18.79300002,25.23342719,20,18.79300002,25.67783495,0,18.79300002,25.44377881,0,18.79300002,25.99254171,0,18.79300002,25.47316536,0,18.79300002,25.71965624,0,18.79300002,26,20,18.79300002,25.1935776,0,18.79300002,27.25512067,0,18.79300002,26,20,18.79300002,26,20,18.79300002
 08/07  09:00:00,27.14751141,0,20.03050002,25.69760816,20,20.03050002,25.95240864,0,20.03050002,25.87461627,0,20.03050002,26,0,20.03050002,25.88942733,0,20.03050002,25.9731348,0,20.03050002,26,20,20.03050002,25.49506746,0,20.03050002,27.45977683,0,20.03050002,26,20,20.03050002,26,20,20.03050002
 08/07  10:00:00,27.47019847,0,21.29300002,25.99991333,20,21.29300002,26,0,21.29300002,25.99999959,0,21.29300002,26,0,21.29300002,26,0,21.29300002,26,0,21.29300002,26,20,21.29300002,25.88704561,0,21.29300002,27.92724199,0,21.29300002,26,20,21.29300002,26,20,21.29300002
 08/07  11:00:00,27.86866251,0,22.46800002,26,20,22.46800002,26,0,22.46800002,26,0,22.46800002,26,0,22.46800002,26,0,22.46800002,26,0,22.46800002,26,20,22.46800002,25.99999968,0,22.46800002,28.57709006,0,22.46800002,26,20,22.46800002,26,20,22.46800002
 08/07  12:00:00,28.3005462,0,23.50550002,26,20,23.50550002,26,0,23.50550002,26,0,23.50550002,26,0,23.50550002,26,0,23.50550002,26,0,23.50550002,26,20,23.50550002,26,0,23.50550002,29.30302437,0,23.50550002,26,20,23.50550002,26,20,23.50550002
 08/07  13:00:00,28.75712961,0,24.56800002,26,20,24.56800002,26,0,24.56800002,26,0,24.56800002,26,0,24.56800002,26,0,24.56800002,26,0,24.56800002,26,20,24.56800002,26,0,24.56800002,30.02558934,0,24.56800002,26,20,24.56800002,26,20,24.56800002
